,SDSS_NAME,RA,DEC,PLATE,MJD,FIBERID,AUTOCLASS_PQN,Z,BAL_PROB,BI_CIV,AI_CIV
4722,152918.88+113514.4,232.32867454439892,11.587353356957395,5493,56009,826,QSO,2.735,0.0,0.0,0.0
4723,022345.82-040348.6,35.94093459197533,-4.063524434129556,7883,57331,77,QSO,1.8712018728256226,0.0,0.0,0.0
4724,090856.69+454548.6,137.23623740922682,45.76351978390175,7517,56772,468,QSO,2.952,0.0,0.0,0.0
4725,124011.34+491642.8,190.04728355232476,49.27855916761196,7415,57097,436,QSO,3.166,0.0,0.0,0.0
4726,164605.77+383426.4,251.52408300737739,38.57400274157251,5193,56066,946,QSO,2.005,0.0,0.0,0.0
4727,135652.64+603109.0,209.2193541229093,60.51918368096554,6809,56454,842,QSO,2.263,0.0,0.0,0.0
4728,122021.94+011015.0,185.09145084524513,1.170857619334505,3846,55327,832,QSO,2.295,0.0,0.0,0.0
4729,012246.61+315850.6,20.69424164547894,31.980735967534677,7728,58138,580,QSO,2.1821374893188477,0.0,0.0,0.0
4730,115900.09+320959.2,179.75041488103392,32.16646160790862,10275,58467,328,QSO,1.9677512645721436,0.0,0.0,0.0
4731,014914.90+113816.3,27.312103234987205,11.637879287608136,11053,58437,232,QSO,2.32731032371521,0.0,0.0,0.0
4732,004057.61+312444.6,10.240062600785166,31.41239307528785,7715,57364,108,QSO,2.4685158729553223,0.0,0.0,0.0
4733,122238.57+512850.6,185.66073791689843,51.480723058964855,6675,56415,718,QSO,1.779,0.0,0.0,0.0
4734,110112.00+352111.6,165.3000237390532,35.35324815462099,10267,58223,518,QSO,1.6512879133224487,0.0,0.0,0.0
4735,131757.32+440919.1,199.48885179561938,44.15530737487747,6623,56367,360,QSO,1.837,0.0,0.0,0.0
4736,012434.30+295137.4,21.142936600457812,29.86038927986516,7727,58152,38,QSO,1.6089885234832764,0.0,0.0,0.0
4737,074618.06+345442.6,116.57526825260263,34.911839797587916,9365,57749,744,QSO,1.603482961654663,0.0,0.0,0.0
4738,091943.59+500904.0,139.9316306946159,50.151135637551306,7305,56991,942,QSO,3.271,0.0,0.0,0.0
4739,082516.48+255642.8,126.3187061384173,25.94522347035973,11124,58430,394,QSO,2.3626902103424072,0.0,0.0,0.0
4740,111634.64+422242.0,169.14436636619828,42.37836027292454,8367,57429,834,QSO,2.092944383621216,0.0,0.0,0.0
4741,105722.29+434914.8,164.3428964853179,43.82079162569022,4689,55656,190,QSO,2.345,0.0,0.0,0.0
4742,214657.86+250612.7,326.74108653835776,25.10353107793535,7639,57297,670,QSO,2.04717755317688,0.0,0.0,0.0
4743,084309.11+490735.2,130.78797749200237,49.1264692428794,7311,57038,123,QSO,1.8472418785095215,0.0,0.0,0.0
4744,013556.80+305507.4,23.98667003955535,30.918736672770436,7731,58130,262,QSO,2.6485233306884766,0.0,0.0,0.0
4745,095225.36+271057.5,148.10569663139557,27.182648089400985,11703,58526,912,QSO,2.299394369125366,0.0,0.0,0.0
4746,000155.38-041944.0,0.4807744101560161,-4.328905793247855,7034,56564,766,QSO,2.357,0.0,0.0,0.0
4747,170202.83+475510.3,255.5118114840223,47.91954723783027,8538,57549,888,QSO,1.7289388179779053,0.0,0.0,0.0
4748,124110.27+033217.1,190.29281523699592,3.5381075713649333,4755,55660,428,QSO,2.596,0.0,0.0,0.0
4749,232437.39+001225.6,351.15581888417944,0.2071291329000513,4210,55444,978,QSO,2.387,0.0,0.0,0.0
4750,220240.19+202731.1,330.66746002768446,20.458658527938194,7575,56947,265,QSO,3.725,0.0,0.0,0.0
4751,121801.05+452803.5,184.5044006335242,45.46765894186267,7427,56751,58,QSO,1.658,0.0,0.0,0.0
4752,091430.84+010927.5,138.62851846924244,1.1576515683788178,3821,55535,716,QSO,2.47,0.0,0.0,0.0
4753,152859.57+331452.3,232.248245288087,33.24788406931097,10925,58271,229,QSO,1.9784293174743652,0.0,0.0,0.0
4754,025934.68-074621.8,44.89453919957699,-7.772745833449064,7059,56592,110,QSO,2.945,0.0,0.0,0.0
4755,214439.39+024656.5,326.16414444146227,2.782363150565744,11324,58395,262,QSO,2.0270986557006836,0.0,0.0,0.0
4756,015205.99-022247.3,28.024988693912718,-2.379812090385281,7844,56982,112,QSO,1.855224370956421,0.0,0.0,0.0
4757,094656.61+082356.1,146.73587623609893,8.39892008365457,5319,55953,177,QSO,3.177,0.0,0.0,0.0
4758,162240.29+431753.9,245.66788921269938,43.298325456749,6035,56076,268,QSO,3.076,0.0,0.0,0.0
4759,215840.71+212036.7,329.6696588845307,21.34353799641279,5948,56107,366,QSO,1.658,0.0,0.0,0.0
4760,010028.12+002559.9,15.117187651880041,0.43331322650441345,8788,57360,684,QSO,1.936,0.0,0.0,0.0
4761,224913.18+022124.0,342.3049542946615,2.356685455578697,9171,58068,837,QSO,2.159688711166382,0.0,0.0,0.0
4762,211226.51+030104.4,318.1104687600051,3.017889645949486,11315,58402,428,QSO,1.599400520324707,0.0,0.0,0.0
4763,135131.29+443631.4,207.8803942247548,44.60874937021099,8380,57520,811,QSO,1.7744026184082031,0.0,0.0,0.0
4764,095617.70+402038.7,149.07376508735575,40.344110081592426,4636,55945,24,QSO,2.627,0.0,0.0,0.0
4765,103510.33+294432.5,158.7930641486975,29.74236381483029,11383,58485,88,QSO,1.6703336238861084,0.0,0.0,0.0
4766,134434.78+195905.5,206.14491975537544,19.98487237352802,5858,56063,642,QSO,2.488,0.0,0.0,0.0
4767,090017.57-004703.6,135.07323325542524,-0.7843335298935962,3815,55537,30,QSO,2.415,0.0,0.0,0.0
4768,162240.26+554822.2,245.66775116961492,55.80618564898725,6787,56447,168,QSO,2.804,0.0,0.0,0.0
4769,170541.98+411701.9,256.424929050247,41.283885259825205,8544,58281,832,QSO,2.8338515758514404,0.0,0.0,0.0
4770,115726.96+480459.1,179.36236767905928,48.083100625913914,7405,57134,112,QSO,1.6135114431381226,0.0,0.0,0.0
4771,170547.63+371956.1,256.44849079362046,37.332257357158475,10722,58281,941,QSO,1.722132921218872,0.0,0.0,0.0
4772,003945.91+071035.7,9.941322481414147,7.176604561226132,11046,58398,200,QSO,1.7268493175506592,0.0,0.0,0.0
4773,135928.48+255556.6,209.86868925387142,25.932390058248128,6005,56090,997,QSO,2.183,0.0,0.0,0.0
4774,024533.19-040725.3,41.388312637695655,-4.123694747536165,7879,57359,603,QSO,2.433,0.0,0.0,0.0
4775,151533.93+592140.1,228.89140278373605,59.36114566986792,6790,56430,592,QSO,2.096,0.0,0.0,0.0
4776,000639.70+253501.4,1.6654498699231794,25.583728981999474,7664,57367,422,QSO,1.7835267782211304,0.0,0.0,0.0
4777,100843.83+260050.8,152.1826307712799,26.014120818658302,6466,56310,706,QSO,2.531,0.0,0.0,0.0
4778,105818.90+432321.1,164.57875035424692,43.38921481828713,8359,57449,102,QSO,1.8050639629364014,0.0,0.0,0.0
4779,125436.54+122813.2,193.65226813279554,12.470348371568402,5412,55981,930,QSO,2.485,0.0,0.0,0.0
4780,162114.37+415847.0,245.3099117025966,41.9797449256186,6045,56072,502,QSO,2.891,0.0,0.0,0.0
4781,080743.11+093224.5,121.92963686607337,9.54014806629924,4510,55559,96,QSO,3.071,0.0,0.0,0.0
4782,102803.14+005700.0,157.0130875648382,0.9500162739095889,3832,55289,755,QSO,2.383,0.0,0.0,0.0
4783,120152.80+121837.9,180.47001504899066,12.310551994506246,5388,55983,744,QSO,2.321,0.0,0.0,0.0
4784,171316.83+415936.8,258.320146730791,41.99358317760135,8545,58041,725,QSO,1.6357027292251587,0.0,0.0,0.0
4785,145737.01+510433.1,224.40424200570783,51.075879956641494,8401,57482,921,QSO,1.737308144569397,0.0,0.0,0.0
4786,141646.17+204606.6,214.19241525714966,20.76851914587606,5896,56047,50,QSO,2.352,0.0,0.0,0.0
4787,112844.78+311123.9,172.18661716379893,31.189976367057696,6436,56363,354,QSO,2.256,0.0,0.0,0.0
4788,121301.11+293309.2,183.25465857695514,29.552580821529048,6476,56358,620,QSO,2.068,0.0,0.0,0.0
4789,002359.05+352956.0,5.9960604379025995,35.498905777907886,7743,58107,810,QSO,2.601503372192383,0.0,0.0,0.0
4790,130225.57+395824.7,195.6065535345777,39.973547265775444,8838,57870,598,QSO,2.241,0.0,0.0,0.0
4791,231147.10+111446.4,347.94626164598486,11.246234758410191,6155,56245,658,QSO,2.466,0.0,0.0,0.0
4792,164552.87+393922.6,251.470321827791,39.65628244619488,5187,56074,534,QSO,2.622,0.0,0.0,0.0
4793,235418.86+333836.2,358.57858575552325,33.64339769463888,7751,58081,752,QSO,2.3103010654449463,0.0,0.0,0.0
4794,164404.26+385231.3,251.0177888767069,38.875386638300306,10728,58248,877,QSO,1.7065975666046143,0.0,0.0,0.0
4795,121236.27+161813.4,183.15112900459764,16.30372662689796,5849,56033,432,QSO,2.862,0.0,0.0,0.0
4796,105511.19+621353.0,163.79666444563782,62.231407646398495,7104,56711,368,QSO,2.562,0.0,0.0,0.0
4797,085204.22+044757.7,133.0176217581638,4.7993717402731395,3814,55535,576,QSO,2.188,0.0,0.0,0.0
4798,010533.86-002922.0,16.39110840554156,-0.48945349519090975,4226,55475,413,QSO,2.466,0.0,0.0,0.0
4799,224538.42+180338.5,341.41011458480693,18.060714945421577,5033,56244,628,QSO,2.339,0.0,0.0,0.0
4800,022815.49-030251.8,37.06454735046372,-3.047741457055031,7832,56904,134,QSO,2.5422701835632324,0.0,0.0,0.0
4801,142549.57+331920.4,216.4565435110251,33.32233422758557,3864,55649,642,QSO,2.48,0.0,0.0,0.0
4802,122100.52+663453.8,185.25220522821172,66.58163470500021,6975,56720,914,QSO,2.932,0.0,0.0,0.0
4803,163254.37+525912.4,248.2265546426175,52.98679981339892,8061,58253,166,QSO,1.6251646280288696,0.0,0.0,0.0
4804,010027.64+350144.4,15.115174747527476,35.02900261269642,7720,58101,786,QSO,1.910277009010315,0.0,0.0,0.0
4805,121822.73-000012.0,184.59471847623973,-0.003340731448348147,3846,55327,280,QSO,3.067,0.0,0.0,0.0
4806,164600.71+462942.6,251.5029642730103,46.49516832194859,6027,56103,844,QSO,2.406,0.0,0.0,0.0
4807,115545.39+424442.6,178.93912638797835,42.74517649881873,8371,57786,295,QSO,1.965528130531311,0.0,0.0,0.0
4808,101536.22+230951.3,153.90095321263496,23.164253355505405,6458,56274,938,QSO,3.199,0.0,0.0,0.0
4809,104514.22+410033.9,161.30927274083842,41.00941846458055,8365,57450,425,QSO,2.003044843673706,0.0,0.0,0.0
4810,080929.99+270055.5,122.37498565513589,27.015438289138366,11121,58438,758,QSO,1.7439097166061401,0.0,0.0,0.0
4811,141932.13+370424.7,214.88389490715258,37.07354537824848,4712,55738,126,QSO,2.753,0.0,0.0,0.0
4812,141728.39+430915.4,214.36831049643575,43.15428166345818,6059,56093,760,QSO,1.978,0.0,0.0,0.0
4813,020554.39+024809.9,31.47665392943685,2.8027515538037373,7833,57286,669,QSO,1.883289098739624,0.0,0.0,0.0
4814,113347.85+115413.6,173.4493960118026,11.903797615179057,5372,55978,928,QSO,2.078,0.0,0.0,0.0
4815,104727.13+062202.9,161.86305532551052,6.367496860750946,4853,55928,278,QSO,2.17,0.0,0.0,0.0
4816,143120.59+225243.4,217.83580802568275,22.87874402444373,6014,56072,96,QSO,2.433,0.0,0.0,0.0
4817,124408.16+565553.5,191.03400537324703,56.9315434914958,8231,58199,690,QSO,1.765091896057129,0.0,0.0,0.0
4818,132742.35+584552.9,201.92648688706691,58.764706517254425,8212,58171,426,QSO,1.9316805601119995,0.0,0.0,0.0
4819,103710.87+013041.3,159.2953069754701,1.5114974386774105,4734,55646,294,QSO,3.069,0.0,0.0,0.0
4820,083559.05+471234.4,128.99607037127817,47.209568855980436,5160,55895,806,QSO,2.389,0.0,0.0,0.0
4821,104853.86+485249.4,162.22444719396321,48.880402321576746,6701,56367,720,QSO,2.881,0.0,0.0,0.0
4822,091443.23+251014.5,138.6801279553745,25.17070439409891,11677,58510,361,QSO,2.573796272277832,0.0,0.0,0.0
4823,143758.92+340702.7,219.4955021228606,34.117443965349146,3865,55272,692,QSO,2.184,0.0,0.0,0.0
4824,121158.37+494453.5,182.9932251618996,49.748219127128806,6676,56389,204,QSO,2.246,0.0,0.0,0.0
4825,113243.07+431933.6,173.17946459828394,43.326010433446235,8362,57732,185,QSO,1.6713248491287231,0.0,0.0,0.0
4826,144349.33+535134.5,220.95558274197714,53.859592329726254,6711,56388,258,QSO,3.171,0.0,0.0,0.0
4827,083217.45+390942.0,128.07272900248915,39.16167197775042,3763,55508,690,QSO,3.106,0.0,0.0,0.0
4828,230718.93+040916.6,346.82888319946403,4.1546267103484125,4289,55856,934,QSO,2.399,0.0,0.0,0.0
4829,085252.47+473444.4,133.21863312392756,47.57901230262446,7515,56781,600,QSO,2.543,0.0,0.0,0.0
4830,222233.97+315642.0,335.6415663430921,31.945015493758387,7710,58284,516,QSO,1.671210765838623,0.0,0.0,0.0
4831,092235.11+284421.1,140.6463058025205,28.73920685358078,5803,56272,458,QSO,3.095,0.0,0.0,0.0
4832,091622.45+281513.0,139.09356125307457,28.25362703184001,11345,58428,480,QSO,2.807115316390991,0.0,0.0,0.0
4833,100244.97+165027.5,150.68740361456568,16.84099683611008,5326,56002,104,QSO,3.37,0.0,0.0,0.0
4834,225811.83+333413.6,344.5493221519003,33.57045687468799,11636,58462,580,QSO,2.523480176925659,0.0,0.0,0.0
4835,160552.75+383737.1,241.4698115473193,38.62698179930401,10732,58253,409,QSO,1.7735109329223633,0.0,0.0,0.0
4836,140657.85+054448.4,211.74104177159455,5.746789169756087,4862,55685,446,QSO,3.045,0.0,0.0,0.0
4837,160430.21+355105.1,241.12589052848432,35.85141798667855,10738,58251,646,QSO,2.1185967922210693,0.0,0.0,0.0
4838,011149.75+254415.7,17.957324673926564,25.737705934126026,7679,57367,156,QSO,1.7920054197311401,0.0,0.0,0.0
4839,161035.25+324959.1,242.64687757246497,32.83309587082054,10912,58253,360,QSO,1.8805437088012695,0.0,0.0,0.0
4840,220632.48+174555.0,331.63536940913775,17.765281547432778,5029,55750,520,QSO,2.191,0.0,0.0,0.0
4841,094448.44+584215.0,146.20186639740155,58.704185535405756,5715,56657,746,QSO,2.06,0.0,0.0,0.0
4842,153052.23+150013.1,232.71764528655683,15.003648556214324,4892,55738,690,QSO,2.399,0.0,0.0,0.0
4843,135048.30+394304.6,207.70125960103627,39.71795271225516,4709,55720,104,QSO,2.328,0.0,0.0,0.0
4844,102643.89+065200.2,156.68287829963265,6.866727920227363,4851,55680,773,QSO,2.561,0.0,0.0,0.0
4845,230556.08+190442.9,346.4836819590073,19.078601663959294,6128,56236,926,QSO,2.345,0.0,0.0,0.0
4846,170909.69+284303.0,257.29040352414347,28.717523388727194,5000,55715,770,VI,3.806,0.0,0.0,0.0
4847,110507.01+462503.6,166.27921808538034,46.417669443131,7393,56749,812,QSO,2.598,0.0,0.0,0.0
4848,002103.23+333028.4,5.263474019971852,33.50789333729438,7744,58396,119,QSO,1.978891134262085,0.0,0.0,0.0
4849,124331.23+510237.4,190.88015403730984,51.043739047856874,6674,56416,69,QSO,2.228,0.0,0.0,0.0
4850,090404.18+255336.6,136.01743759468224,25.893504317782966,5780,56274,128,QSO,3.201,0.0,0.0,0.0
4851,154334.74+144130.2,235.89479105976358,14.691732359763973,4890,55741,880,VI,3.768,0.0,0.0,0.0
4852,075912.35+425622.1,119.80149123291164,42.939487826540024,8277,57073,372,QSO,1.757110357284546,0.0,0.0,0.0
4853,154419.29+195738.6,236.08038372909544,19.96074851306395,3937,55352,802,QSO,1.929,0.0,0.0,0.0
4854,163450.92+142955.7,248.7121674134642,14.498822729035622,4068,55445,795,QSO,2.602,0.0,0.0,0.0
4855,121059.48+274601.4,182.74784739285118,27.767078274351086,5971,56064,678,QSO,2.722,0.0,0.0,0.0
4856,101504.14+322243.1,153.7672632770693,32.378640992872086,6461,56329,926,QSO,2.173,0.0,0.0,0.0
4857,012547.17+072225.5,21.446541976332185,7.373766133773452,11076,58428,618,QSO,1.7646019458770752,0.0,0.0,0.0
4858,102534.01+541456.7,156.39171594227722,54.24910258995925,8180,57345,222,QSO,2.231659412384033,0.0,0.0,0.0
4859,152506.78+364434.0,231.27828026428625,36.74279825644795,10744,58199,793,QSO,1.7999038696289062,0.0,0.0,0.0
4860,124035.99+491533.9,190.1499698446106,49.25942265949309,6669,56413,484,QSO,2.533,0.0,0.0,0.0
4861,225928.44+045234.0,344.8685084719888,4.876136913055119,4293,55509,960,QSO,2.225,0.0,0.0,0.0
4862,004821.01+154103.5,12.087542778560419,15.684308679938082,6203,56266,754,QSO,3.358,0.0,0.0,0.0
4863,095849.38+512338.7,149.70576821515738,51.39409276275555,8182,56993,122,QSO,1.828553557395935,0.0,0.0,0.0
4864,074652.99+205549.2,116.72083211048137,20.93035163804311,11082,58508,886,QSO,2.265367269515991,0.0,0.0,0.0
4865,113803.17+425649.2,174.51322743707976,42.94701864067975,8369,57451,682,QSO,2.189,0.0,0.0,0.0
4866,153252.05+421842.2,233.2169125251488,42.31172607869187,8516,58220,940,QSO,1.9517827033996582,0.0,0.0,0.0
4867,005837.39-072642.5,14.655831093628493,-7.445154775369961,7156,56959,272,QSO,2.954894542694092,0.0,0.0,0.0
4868,132003.21-023728.2,200.0134142036448,-2.624525739988708,4049,55591,390,QSO,2.18,0.0,0.0,0.0
4869,142800.59+382807.5,217.00246587980547,38.46876837690446,10752,58488,121,QSO,2.0026586055755615,0.0,0.0,0.0
4870,083719.81+492217.0,129.3325585253255,49.371395510021124,3697,55290,250,QSO,2.492,0.0,0.0,0.0
4871,142712.82+222826.7,216.80341988178617,22.47410674683503,6014,56072,206,QSO,2.828,0.0,0.0,0.0
4872,145039.98+241921.2,222.66658691380425,24.322569896642722,6021,56067,838,QSO,2.386,0.0,0.0,0.0
4873,090227.14+411753.7,135.613118514215,41.29825829343819,4604,55983,26,QSO,2.797,0.0,0.0,0.0
4874,124624.53+392317.0,191.6022285382666,39.38807328061457,3972,55589,644,VI,3.684,0.0,0.0,0.0
4875,233623.68+260317.3,354.0986787109009,26.05482586880371,7699,57574,421,QSO,1.9554334878921509,0.0,0.0,0.0
4876,134048.25+383655.1,205.2010588253633,38.615306493426594,3987,55590,786,QSO,2.732,0.0,0.0,0.0
4877,012909.70+221302.1,22.290421035321685,22.217268885398273,7241,56606,651,UNK,2.629,0.0,0.0,0.0
4878,231032.87-013329.5,347.6369856319594,-1.5582126755054155,9213,57712,422,QSO,3.048,0.0,0.0,0.0
4879,114820.45+463320.9,177.08523513597396,46.55581725916897,6645,56398,910,QSO,2.056,0.0,0.0,0.0
4880,110149.09+435613.2,165.45457916085792,43.937023794062796,4689,55656,76,QSO,2.559,0.0,0.0,0.0
4881,212234.93+022005.1,320.64554782136787,2.334755040066377,9161,57691,916,QSO,2.1175103187561035,0.0,0.0,0.0
4882,093036.66+080146.7,142.6527630490482,8.02965064487401,4871,55928,704,QSO,2.083,0.0,0.0,0.0
4883,115100.12+143812.1,177.75051196435112,14.63670082516923,5381,56009,954,QSO,1.632,0.0,0.0,0.0
4884,010629.80+334209.3,16.62417625491645,33.702594776166585,6594,56272,558,QSO,3.179,0.0,0.0,0.0
4885,082317.76+211740.2,125.82402146464915,21.294506182045158,11108,58467,269,QSO,2.0145657062530518,0.0,0.0,0.0
4886,010704.31+080521.9,16.7679606780938,8.08943035785173,11072,58436,634,QSO,1.6368662118911743,0.0,0.0,0.0
4887,164000.33+402713.0,250.00139901645173,40.45361587408014,6038,56090,780,QSO,2.333,0.0,0.0,0.0
4888,160228.13+380351.8,240.61723825481658,38.06440492288758,10737,58254,821,QSO,2.3854541778564453,0.0,0.0,0.0
4889,014758.98+040642.2,26.995760257221377,4.111742613516567,8739,57645,111,QSO,2.021942138671875,0.0,0.0,0.0
4890,092105.33+503109.7,140.27223367919422,50.519384227665654,7296,57046,105,QSO,2.3691418170928955,0.0,0.0,0.0
4891,140828.44-012542.0,212.11851247262314,-1.4283558344344887,4038,55363,916,QSO,2.207,0.0,0.0,0.0
4892,221737.44+252829.3,334.40603032213244,25.474824685273255,7648,57329,506,QSO,1.7101023197174072,0.0,0.0,0.0
4893,111457.29+365213.9,168.73870848615934,36.870534380873856,8849,57457,578,QSO,1.9158391952514648,0.0,0.0,0.0
4894,082853.51+591017.7,127.22296483483498,59.17158723071475,5152,56010,834,QSO,3.283,0.0,0.0,0.0
4895,230954.51+043523.5,347.477146582497,4.589878028179897,11302,58436,177,QSO,2.241905450820923,0.0,0.0,0.0
4896,231404.99+221038.6,348.52081959744453,22.17740419394562,6114,56209,526,QSO,2.232,0.0,0.0,0.0
4897,130843.55+265152.4,197.18146509269988,26.864562483283088,5994,56101,740,QSO,2.171,0.0,0.0,0.0
4898,091455.68+090739.2,138.73202369896978,9.127570933968135,5304,55925,609,QSO,2.326,0.0,0.0,0.0
4899,110244.04+495547.6,165.68353434488736,49.92989480866736,8161,57127,271,QSO,1.6029947996139526,0.0,0.0,0.0
4900,223941.16-000501.9,339.9215342117101,-0.08387614378824047,9150,58043,594,QSO,3.0551300048828125,0.0,0.0,0.0
4901,010329.61+003810.2,15.873382896761086,0.6361720099648005,7874,57279,562,QSO,2.997,0.0,0.0,0.0
4902,094818.99+083919.4,147.07916217599356,8.655396497239636,5319,55953,144,QSO,2.189,0.0,0.0,0.0
4903,155712.49+365012.8,239.302070740276,36.83690013825547,4969,56041,650,QSO,2.546,0.0,0.0,0.0
4904,151125.43+431845.4,227.8559846302349,43.31262213849564,6048,56072,656,VI,3.598,0.0,0.0,0.0
4905,094907.36+503917.0,147.28069266731654,50.65474841836016,7292,56709,810,QSO,1.71,0.0,0.0,0.0
4906,210909.71-014037.0,317.29049246356556,-1.6769506641055105,4382,55742,554,QSO,2.223,0.0,0.0,0.0
4907,001224.53+173901.9,3.1022177736917342,17.65053148150176,6111,56270,232,VI,3.98,0.0,0.0,0.0
4908,153017.49+335059.9,232.57287769851848,33.84998635906199,10925,58271,831,QSO,2.5776116847991943,0.0,0.0,0.0
4909,141952.27+570931.8,214.9677950909962,57.15885129572441,8398,57870,506,QSO,1.6482890844345093,0.0,0.0,0.0
4910,235241.94+293507.9,358.17478703676795,29.58554841193201,7696,57655,576,QSO,1.8476084470748901,0.0,0.0,0.0
4911,022744.45-025048.9,36.935211180160394,-2.846919470502612,7832,56904,138,QSO,1.7622590065002441,0.0,0.0,0.0
4912,111739.61+474131.1,169.41507936047094,47.69197319175748,7397,57129,403,QSO,1.824583649635315,0.0,0.0,0.0
4913,110125.38+453230.0,165.3557664963045,45.541677623143755,7393,56749,366,QSO,1.629,0.0,0.0,0.0
4914,000622.81+034700.7,1.5950597182310275,3.7835379805804012,8743,57663,261,QSO,2.422358512878418,0.0,0.0,0.0
4915,162345.89+531757.7,245.94121731132685,53.299383023058745,6309,56485,162,QSO,2.594,0.0,0.0,0.0
4916,085140.96+243850.7,132.9206843182182,24.647442596283746,5178,56246,714,QSO,2.193,0.0,0.0,0.0
4917,095929.09+175847.7,149.87121943269509,17.97991878552734,5326,56002,788,QSO,2.535,0.0,0.0,0.0
4918,094524.45+115539.7,146.35187589947674,11.927695926712783,5318,55983,168,QSO,2.67,0.0,0.0,0.0
4919,081730.73+240850.2,124.37806230792302,24.14729627568387,4468,55894,572,QSO,2.201,0.0,0.0,0.0
4920,010647.73-064626.0,16.698896830011236,-6.773912700638028,7157,56946,846,QSO,2.7767324447631836,0.0,0.0,0.0
4921,093302.98+345104.0,143.26245484985856,34.85111678861664,5805,56336,632,QSO,2.743,0.0,0.0,0.0
4922,093454.70+352547.9,143.7279520391578,35.42998605330533,10244,58225,997,QSO,3.0784690380096436,0.0,0.0,0.0
4923,093935.36+123016.2,144.8973733433927,12.504505632786039,5318,55983,470,QSO,2.44,0.0,0.0,0.0
4924,000257.90+025951.9,0.7412868390201197,2.997755320733053,7852,56987,742,QSO,1.9974517822265625,0.0,0.0,0.0
4925,093710.71+203913.1,144.29464937266502,20.653657280591236,5786,56251,454,QSO,2.04,0.0,0.0,0.0
4926,025357.60-000907.1,43.490023434986455,-0.15197891932004154,7820,56984,400,QSO,1.587,0.0,0.0,0.0
4927,134137.05+513405.9,205.40439555389344,51.568307325828805,8208,57430,53,QSO,2.207726001739502,0.0,0.0,0.0
4928,154034.08+185709.6,235.14203273806925,18.952693399294688,3937,55352,419,QSO,2.028,0.0,0.0,0.0
4929,215509.02+061945.5,328.7875924116847,6.3293234410873485,11337,58431,503,QSO,1.9702260494232178,0.0,0.0,0.0
4930,131557.06+365738.4,198.98777630029718,36.96069427999391,3979,55597,780,QSO,2.854,0.0,0.0,0.0
4931,023933.23-071125.6,39.888481458952946,-7.190465356988929,4399,55811,58,QSO,3.213,0.0,0.0,0.0
4932,091843.85+165328.0,139.68271012393208,16.8911367847685,5307,55998,418,QSO,2.199,0.0,0.0,0.0
4933,115256.96+383150.4,178.23736525870757,38.530678974591126,8872,57422,788,QSO,1.6651527881622314,0.0,0.0,0.0
4934,073051.59+323413.2,112.71497836751723,32.57033644135883,9364,57699,404,QSO,2.563,0.0,0.0,0.0
4935,005128.19+010735.9,12.86746226035119,1.1266512472443018,4223,55451,944,QSO,2.3,0.0,0.0,0.0
4936,131954.08+313554.6,199.97534468388244,31.598519375449413,11401,58491,657,QSO,2.083740472793579,0.0,0.0,0.0
4937,093729.19+092004.3,144.37166076639446,9.334544384232974,5314,55952,800,QSO,2.391,0.0,0.0,0.0
4938,133948.12+524222.1,204.95050170834156,52.706141238481116,8208,57430,934,QSO,2.994,0.0,0.0,0.0
4939,013905.34+315931.8,24.772274084431047,31.992192159101617,6601,56335,533,QSO,2.484,0.0,0.0,0.0
4940,222111.13+141801.2,335.2964043892173,14.30034520249382,5042,55856,686,QSO,2.566,0.0,0.0,0.0
4941,000736.75+041519.3,1.9031517491417276,4.25536512389322,8743,57663,866,QSO,1.9966261386871338,0.0,0.0,0.0
4942,125919.15+454806.5,194.8298060884146,45.801811314988484,7414,56748,498,QSO,2.074,0.0,0.0,0.0
4943,075011.42+222235.5,117.54760361359011,22.376529328904034,11103,58488,24,QSO,1.7751625776290894,0.0,0.0,0.0
4944,233825.04+323205.2,354.6043571099009,32.53478506301665,7760,58080,574,QSO,1.6894339323043823,0.0,0.0,0.0
4945,224057.28+262529.8,340.2386719718079,26.424947374250078,7655,57336,236,QSO,1.7657662630081177,0.0,0.0,0.0
4946,221445.57+012100.3,333.68990244763603,1.350091028852785,4321,55504,286,QSO,3.264,0.0,0.0,0.0
4947,120219.46+445504.7,180.5811100995677,44.91797752783312,8371,57751,870,QSO,3.207333564758301,0.0,0.0,0.0
4948,015501.44+190415.8,28.756023116728784,19.07106905020624,7626,56934,725,QSO,1.9736870527267456,0.0,0.0,0.0
4949,153030.06+033446.6,232.62528857436945,3.5796354784558178,4803,55734,60,QSO,2.576,0.0,0.0,0.0
4950,092739.22+530526.5,141.9134506519477,53.090721359580684,7286,57096,424,QSO,2.084463596343994,0.0,0.0,0.0
4951,124926.51+332413.5,192.36048174528386,33.403763652129584,10250,58472,720,QSO,1.6114392280578613,0.0,0.0,0.0
4952,132331.44+464636.0,200.88101673101357,46.776675859568186,7409,56809,174,QSO,2.364,0.0,0.0,0.0
4953,005546.16+014458.6,13.942372263833136,1.7496271001622408,7857,57278,15,QSO,2.4121615886688232,0.0,0.0,0.0
4954,014556.74-002425.6,26.486455764920542,-0.40713196182860495,4231,55444,30,QSO,2.505,0.0,0.0,0.0
4955,100246.51+385704.8,150.69379567518416,38.95133736524537,4567,55589,522,QSO,2.245,0.0,0.0,0.0
4956,112745.17+365919.7,171.93822939897825,36.9888279322519,4618,55600,860,QSO,2.724,0.0,0.0,0.0
4957,082848.38+251921.1,127.20161245979347,25.322542198658695,4460,55533,456,QSO,3.412,0.0,0.0,0.0
